Username,Profile URL,Subscribers,Twitter,Instagram,TikTok,LinkedIn,Facebook,YouTube,Linktree,Threads,Bluesky,GitHub,Medium,Other,Scraped At,Category
catarinamello,https://substack.com/@catarinamello,70000,,https://instagram.com/catarinamello,,,,,,,,,,https://catarinamello.com,2026-01-22 02:18:09,Business
michaeldsimmons,https://substack.com/@michaeldsimmons,120000,,,,https://www.linkedin.com/in/michaeldsimmons/,,,,,,,,https://blockbuster.thoughtleader.school/?utm_campaign=profile_chips,2026-01-22 02:18:09,Business
holdmybirra,https://substack.com/@holdmybirra,3100,,,,https://www.linkedin.com/in/hernanjaramillo/,,,,,,,,https://www.10am.pro/?utm_campaign=profile_chips,2026-01-22 02:18:09,Business
mceowenaglawandtax,https://substack.com/@mceowenaglawandtax,1500,,,,,,,,,,,,,2026-01-22 02:18:09,Business
howtogofreelance,https://substack.com/@howtogofreelance,8300,,https://instagram.com/howtogofreelance,,,,,,,,,,https://www.howtogofreelance.com/,2026-01-22 02:18:09,Business
helenadibiase,https://substack.com/@helenadibiase,5800,,,,,,,,,,,,https://stan.store/helenadibiase,2026-01-22 02:18:09,Business
scuttleblurb,https://substack.com/@scuttleblurb,8600,https://twitter.com/scuttleblurb,,,,,,,,,,,,2026-01-22 02:18:09,Business
patrickwood,https://substack.com/@patrickwood,56000,,,,,,,,,,,,,2026-01-22 02:18:09,Business
anasalhajjieoa,https://substack.com/@anasalhajjieoa,12000,,,,,,,,,,,,,2026-01-22 02:18:09,Business
strikegeist,https://substack.com/@strikegeist,9100,,,,,,,,,,,,,2026-01-22 02:18:09,Business
spilledcoffee,https://substack.com/@spilledcoffee,8300,https://twitter.com/EricSoda,,,,,,,,,,,https://www.spilledcoffee.co/?utm_campaign=profile_chips,2026-01-22 02:18:09,Business
theinflectioneconomy,https://substack.com/@theinflectioneconomy,1300,,,,,,,,,,,,,2026-01-22 02:18:09,Business
ponchodelosrios,https://substack.com/@ponchodelosrios,2800,https://twitter.com/ponchodelosrios,,,,,,,,,,,,2026-01-22 02:18:09,Business
aletteraday,https://substack.com/@aletteraday,19000,,,,,,,,,,,,,2026-01-22 02:18:09,Business
bearstone2023,https://substack.com/@bearstone2023,3900,,,,,,,,,,,,,2026-01-22 02:18:09,Business
emohorgan,https://substack.com/@emohorgan,2800,https://twitter.com/emohorgan,,,https://www.linkedin.com/in/emohorgan/,,,,,,,,,2026-01-22 02:18:09,Business
anferneeck,https://substack.com/@anferneeck,5400,,,,,,,,,,,,https://anferneeck.gumroad.com/,2026-01-22 02:18:09,Business
rachelkarten,https://substack.com/@rachelkarten,99000,,https://instagram.com/milkkarten,,https://www.linkedin.com/in/rachel-karten-13331222/,,,,,,,,https://www.milkkarten.net/?utm_campaign=profile_chips,2026-01-22 02:18:09,Business
miningstockmonkey,https://substack.com/@miningstockmonkey,2600,,,,,,https://youtube.com/@MiningStockMonkey,,,,,,https://www.miningstockmonkey.com/,2026-01-22 02:18:09,Business
kevinindig,https://substack.com/@kevinindig,23000,https://twitter.com/Kevin_Indig,,,https://www.linkedin.com/in/kevinindig/,,,,,,,,https://www.growth-memo.com/?utm_campaign=profile_chips,2026-01-22 02:18:09,Business
rafaelcenson,https://substack.com/@rafaelcenson,7600,,https://instagram.com/rafaelcenson,,,,,,,,,,,2026-01-22 02:18:09,Business
arhikivilahti,https://substack.com/@arhikivilahti,2900,,,,,,,,,,,,https://www.kaupantila.fi/?utm_campaign=profile_chips,2026-01-22 02:18:09,Business
jospablo,https://substack.com/@jospablo,15000,,,,,,,,,,,,https://www.jdomito.com,2026-01-22 02:18:09,Business
jurgenappelo,https://substack.com/@jurgenappelo,17000,,,,,,,,,,,,https://substack.jurgenappelo.com/?utm_campaign=profile_chips,2026-01-22 02:18:09,Business
thatbrianclark,https://substack.com/@thatbrianclark,9500,,,,https://www.linkedin.com/in/thatbrianclark,,,,,https://bsky.app/profile/brianclark.social,,,https://news.further.net/?utm_campaign=profile_chips,2026-01-22 02:18:09,Business
kieranflanagan,https://substack.com/@kieranflanagan,10000,,,,,,,,,,,,https://www.kieranflanagan.io/?utm_campaign=profile_chips,2026-01-22 02:18:09,Business
dovydaslaukys,https://substack.com/@dovydaslaukys,7800,,https://instagram.com/dovydaslaukys,,,,,,,,,,,2026-01-22 02:18:09,Business
patrickvanhorne,https://substack.com/@patrickvanhorne,1800,,,,https://www.linkedin.com/in/patrickvanhorne/,,,,,,,,https://www.cp-journal.com/?utm_campaign=profile_chips,2026-01-22 02:18:09,Business
davelu,https://substack.com/@davelu,3200,,,,https://www.linkedin.com/in/davelu,,https://www.youtube.com/@hyphennationwithdavelu,,,,,,https://www.davelu.com/?utm_campaign=profile_chips,2026-01-22 02:18:09,Business
marketingideas,https://substack.com/@marketingideas,65000,,,,https://www.linkedin.com/in/tomorbach,,,,,,,,https://www.marketingideas.com/?utm_campaign=profile_chips,2026-01-22 02:18:09,Business
afalhajji,https://substack.com/@afalhajji,6600,,,,,,,,,,,,,2026-01-22 02:18:09,Business
cannonballgtm,https://substack.com/@cannonballgtm,2900,,,,https://www.linkedin.com/company/cannoball-gtm/about,,https://www.youtube.com/@CannnonballGTM,,,,,,,2026-01-22 02:18:10,Business
chitranawbatt,https://substack.com/@chitranawbatt,29000,,https://instagram.com/chitranawbatt,,,,,,,,,,,2026-01-22 02:18:10,Business
drewfallon,https://substack.com/@drewfallon,1000,https://twitter.com/drewfallon12,,,,,,,,,,,,2026-01-22 02:18:10,Business
drgurner,https://substack.com/@drgurner,45000,,https://instagram.com/ultrasuccessful,,https://www.linkedin.com/company/ultrasuccessful/,,,,,,,,,2026-01-22 02:18:10,Business
elenacalvillo,https://substack.com/@elenacalvillo,1600,,https://instagram.com/prdct.tips,,,,,,,,,,https://aiadventchallenge.com/,2026-01-22 02:18:10,Business
bowtiedtetra,https://substack.com/@bowtiedtetra,6400,https://twitter.com/BowTiedTetra,,,,,,,,,,,https://www.tetramarketing.io/?utm_campaign=profile_chips,2026-01-22 02:18:10,Business
laurentbrouat,https://substack.com/@laurentbrouat,6300,https://twitter.com/LaurentBrouat,,,https://www.linkedin.com/in/laurentbrouat/,,,,,,,,,2026-01-22 02:18:10,Business
ochukoakpovbovbo,https://substack.com/@ochukoakpovbovbo,26000,,https://www.instagram.com/reading_aesthetically/,,https://www.linkedin.com/in/ochuko-akpovbovbo/,,,,,,,,,2026-01-22 02:18:10,Business
richardmillington,https://substack.com/@richardmillington,15000,,,,https://www.linkedin.com/in/richard-millington-5a32782/,https://www.facebook.com/app_scoped_user_id/YXNpZADpBWEUwQ09UM3VPS3pvMk5KT1hRQlEydUV4cnZAWd0dYVDlDTlY5c0dhNDdZAaFZACenptMjE3ckw3VVFTQ3lqX3IyczRQVDJiTFBONE9DUDFRbmtlUXB0QkZAYdmc5X1hrNWNsYWgxQTR6NlN3/,,,,,,,https://www.richardmillington.com/?utm_campaign=profile_chips,2026-01-22 02:18:10,Business
jarrylew,https://substack.com/@jarrylew,25000,,https://instagram.com/jarrylew,,,,https://youtube.com/channel/UCkoiOK0p0dbPlp4Qx15panA,,,,,,https://tienewsletter.com/?utm_campaign=profile_chips,2026-01-22 02:18:10,Business
itsatravelod,https://substack.com/@itsatravelod,1100,,https://instagram.com/itsatravelod,,,,,,,,,,https://www.itsatravelod.com,2026-01-22 02:18:10,Business
havesomevision,https://substack.com/@havesomevision,4400,,https://instagram.com/havesomevision,,,,,,,,,,,2026-01-22 02:18:10,Business
herbgreenberg,https://substack.com/@herbgreenberg,10000,,,,https://www.linkedin.com/in/herbgreenberg/,,,,,,,,https://www.herbgreenberg.com/?utm_campaign=profile_chips,2026-01-22 02:18:10,Business
bowtiedmahi,https://substack.com/@bowtiedmahi,5600,https://twitter.com/BowTiedMahi,,,,,,,,,,,https://bowtiedmahi.com/?utm_campaign=profile_chips,2026-01-22 02:18:10,Business
leadershipinchange10,https://substack.com/@leadershipinchange10,3300,,,,https://www.linkedin.com/in/jsalinasf,,,,,,,,https://leadershipinchange.com/?utm_campaign=profile_chips,2026-01-22 02:18:10,Business
1035capitalmanagement,https://substack.com/@1035capitalmanagement,1300,https://twitter.com/1035_Capital,,,,,,,,,,,,2026-01-22 02:18:10,Business
onpurposecareers,https://substack.com/@onpurposecareers,9700,,,,https://www.linkedin.com/company/onpurpose-careers/,,,,,,,,https://www.onpurposecareers.org/,2026-01-22 02:18:10,Business
kedseconomist,https://substack.com/@kedseconomist,13000,,,,,,,https://linktr.ee/keds_economist,,,,,https://www.kedits.com/?utm_campaign=profile_chips,2026-01-22 02:18:10,Business
primefuture,https://substack.com/@primefuture,5400,https://twitter.com/JanetteJoyB,,,https://www.linkedin.com/in/janettebarnard/,,,,,,,,,2026-01-22 02:18:10,Business
landonpoburan,https://substack.com/@landonpoburan,9900,,,,,,,,,,,,https://landonp.com/,2026-01-22 02:18:10,Business
capitalcosm,https://substack.com/@capitalcosm,4000,https://twitter.com/CapitalCosm,,,,,https://www.youtube.com/@capitalcosm,,,,,,,2026-01-22 02:21:10,Finance
metalsandminers,https://substack.com/@metalsandminers,20000,,,,,,,,,,,,,2026-01-22 02:21:10,Finance
norsemanmarkettiming,https://substack.com/@norsemanmarkettiming,2300,https://twitter.com/Norseman1,,,,,,,,,,,,2026-01-22 02:21:10,Finance
btyc,https://substack.com/@btyc,8900,https://twitter.com/btyc1189,,,,,,,,,,,,2026-01-22 02:21:10,Finance
jaytaylor1,https://substack.com/@jaytaylor1,11000,,,,,,,,,,,,,2026-01-22 02:21:10,Finance
juniorminingpro,https://substack.com/@juniorminingpro,2500,https://www.x.com/juniorminingpro,,,,,,,,,,,,2026-01-22 02:21:10,Finance
zastocks,https://substack.com/@zastocks,7800,https://twitter.com/zastocks,,,,,,,,,,,,2026-01-22 02:21:10,Finance
pobremillenial,https://substack.com/@pobremillenial,24000,https://twitter.com/pobremillenial,https://instagram.com/pobremillenial,,,,,,,,,,,2026-01-22 02:21:10,Finance
treasurehunting,https://substack.com/@treasurehunting,6300,https://twitter.com/SebKrog,,,,,,,,,,,https://treasure-hunting.co/?utm_campaign=profile_chips,2026-01-22 02:21:10,Finance
jensendavid,https://substack.com/@jensendavid,10000,,,,,,,,,,,,https://www.brighteon.com/channels/davidjensen,2026-01-22 02:21:10,Finance
thevalueroad,https://substack.com/@thevalueroad,15000,https://twitter.com/leevalueroach,,,https://www.linkedin.com/in/leland-roach-509195236/,,,,,,,,,2026-01-22 02:21:10,Finance
capitalistletters,https://substack.com/@capitalistletters,22000,https://twitter.com/thexcapitalist,,,,,,,,,,,https://www.capitalist-letters.com/?utm_campaign=profile_chips,2026-01-22 02:21:10,Finance
unclestocknotes,https://substack.com/@unclestocknotes,72000,,https://instagram.com/unclestocknotes,,,https://www.facebook.com/Unclestocknotess,,,,,,,,2026-01-22 02:21:10,Finance
capitalflows,https://substack.com/@capitalflows,36000,https://twitter.com/Globalflows,,,,,https://m.youtube.com/@CapitalFlowsResearch,,,,,,https://www.capitalflowsresearch.com/?utm_campaign=profile_chips,2026-01-22 02:21:10,Finance
doomberg,https://substack.com/@doomberg,345000,,,,,,,,,,,,https://newsletter.doomberg.com/?utm_campaign=profile_chips,2026-01-22 02:21:10,Finance
makemoneymaketime,https://substack.com/@makemoneymaketime,13000,,https://www.instagram.com/mmmtwealth_/,,,,,,,,,,https://www.mmmtwealth.com/?utm_campaign=profile_chips,2026-01-22 02:21:10,Finance
pineconemacroresearch,https://substack.com/@pineconemacroresearch,5100,,,,,,,,,,,,https://pineconemacro.com,2026-01-22 02:21:10,Finance
stevebarton,https://substack.com/@stevebarton,2700,,,,,https://www.facebook.com/app_scoped_user_id/YXNpZADpBWEVxak9SdVRYVTBjTWNqR0RqQld6akZAuLWhUb3ZAJOVdBYUEyUHNJS09ydTNLTWZADV18wTE9KZAzMyalZAscW9EenR1enVUQkVuVTlFMTVHYlp3WkxRdVJZAdWNqS284RmFoNDk0UzIzQW50TXprRzVfRHcZD/,,,,,,,https://www.stevebartonmoney.com/,2026-01-22 02:21:10,Finance
tradingmomentum,https://substack.com/@tradingmomentum,3700,https://x.com/MTS_Trader,,,,,,,,,,,,2026-01-22 02:21:10,Finance
uncoveralpha,https://substack.com/@uncoveralpha,18000,https://twitter.com/RihardJarc,,,,,,,,,,,https://www.uncoveralpha.com/?utm_campaign=profile_chips,2026-01-22 02:21:10,Finance
rjccapitalgroup,https://substack.com/@rjccapitalgroup,2500,https://twitter.com/rjccapital,,,,,,,,,,,,2026-01-22 02:21:10,Finance
chartstorm,https://substack.com/@chartstorm,110000,,,,,,,,,,,,https://www.chartstorm.info/?utm_campaign=profile_chips,2026-01-22 02:21:10,Finance
paulneiffer492239,https://substack.com/@paulneiffer492239,10000,,,,,,,,,,,,https://www.farmcpareport.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
giresearch,https://substack.com/@giresearch,5200,,,,,,,,,,,,,2026-01-22 02:21:11,Finance
thecrudechronicles,https://substack.com/@thecrudechronicles,9800,https://twitter.com/crudechronicle,,,,,,,,,,,,2026-01-22 02:21:11,Finance
ligadebolsa,https://substack.com/@ligadebolsa,20000,,https://instagram.com/ligadebolsa,,,,,,,,,,https://ligadebolsa.com/,2026-01-22 02:21:11,Finance
crisisinvesting,https://substack.com/@crisisinvesting,35000,,,,,,,,,,,,https://www.crisisinvesting.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
petercontibrown1,https://substack.com/@petercontibrown1,1500,,,,,,,,,,,,,2026-01-22 02:21:11,Finance
sysls,https://substack.com/@sysls,3300,https://twitter.com/systematicls,,,,,,,,,,,https://www.systematiclongshort.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
paretoinvestor,https://substack.com/@paretoinvestor,25000,,,,,,,,,,,,,2026-01-22 02:21:11,Finance
fundaai,https://substack.com/@fundaai,5900,https://twitter.com/FundaBottom,,,,,,,,,,,,2026-01-22 02:21:11,Finance
azizsunderji,https://substack.com/@azizsunderji,7400,,https://www.instagram.com/azizsunderji/,,https://www.linkedin.com/in/azizsunderji/,,,,,,,,https://www.news.home-economics.us/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
dickcapital,https://substack.com/@dickcapital,3400,,,,,,,,,,,,,2026-01-22 02:21:11,Finance
michaeljburry,https://substack.com/@michaeljburry,200000,https://twitter.com/michaeljburry,,,,,,,,,,,,2026-01-22 02:21:11,Finance
theoptionsseller,https://substack.com/@theoptionsseller,5900,https://twitter.com/letsselloptions,,,,,https://www.youtube.com/@theoptionssellers,,,,,,,2026-01-22 02:21:11,Finance
archetypecapital,https://substack.com/@archetypecapital,3800,https://twitter.com/Blinklebloop,,,,,,,,,,,,2026-01-22 02:21:11,Finance
itskayav,https://substack.com/@itskayav,1600,,https://instagram.com/itskayav,https://tiktok.com/@itskayav,,,,,,,,,,2026-01-22 02:21:11,Finance
pagalve,https://substack.com/@pagalve,1200,,,,,,,https://linktr.ee/pagalveateiciai,,,,,,2026-01-22 02:21:11,Finance
macroedgeres,https://substack.com/@macroedgeres,4600,,,,,,,,,,,,https://www.macroedge.net,2026-01-22 02:21:11,Finance
leadlagreport,https://substack.com/@leadlagreport,237000,,,,,,,https://linktr.ee/leadlagreport,,,,,https://www.leadlagreport.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
fomosoc,https://substack.com/@fomosoc,30000,,,,,,,,,,,,,2026-01-22 02:21:11,Finance
purpledrink,https://substack.com/@purpledrink,1700,https://twitter.com/PurpleDrink_LLC,,,,,,,,,,,,2026-01-22 02:21:11,Finance
michaelwgreen,https://substack.com/@michaelwgreen,56000,https://twitter.com/profplum99,,,,,,,,,,,https://www.yesigiveafig.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
deepvaluecapitalbykyler,https://substack.com/@deepvaluecapitalbykyler,18000,,,,,,,,,,,,,2026-01-22 02:21:11,Finance
vblgoldfix,https://substack.com/@vblgoldfix,17000,https://twitter.com/Sorenthek,,,,,,,,,,,,2026-01-22 02:21:11,Finance
fidenza,https://substack.com/@fidenza,5300,https://twitter.com/fidenzamacro,,,,,,,,,,,https://www.fidenzamacro.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
dondurrett,https://substack.com/@dondurrett,9400,,,,,,,,,,,,https://www.goldstockdata.com,2026-01-22 02:21:11,Finance
winnerstay,https://substack.com/@winnerstay,3300,,,,,https://www.facebook.com/people/涮涮九等投資升等/100064151373125/,,,,,,,,2026-01-22 02:21:11,Finance
sixsigmacapital,https://substack.com/@sixsigmacapital,4000,https://twitter.com/sixsigmacapital,,,,,,,,,,,https://sixsigmaresearch.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
mattnewell,https://substack.com/@mattnewell,2300,https://twitter.com/Newell_Street,,,,,,,,,,,,2026-01-22 02:21:11,Finance
alphapicks,https://substack.com/@alphapicks,10000,https://twitter.com/AlphaPicks,,,,,,,,,,,https://www.alphapicks.co.uk/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
globalmacromethod,https://substack.com/@globalmacromethod,2100,,,,,,,,,,,,,2026-01-22 02:21:11,Finance
shanakaanslemperera,https://substack.com/@shanakaanslemperera,12000,https://twitter.com/Shanaka86,,,,,,,,,,,,2026-01-22 02:21:11,Finance
mikekonczal,https://substack.com/@mikekonczal,3100,,,,,,,,,https://bsky.app/profile/mtkonczal.bsky.social,,,https://newsletter.mikekonczal.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
paulomacro,https://substack.com/@paulomacro,18000,https://twitter.com/PauloMacro,,,,,,,,,,,,2026-01-22 02:21:11,Finance
m3melody,https://substack.com/@m3melody,19000,,,,,,https://youtube.com/@m3_melody?si=3wTuE64OrVh_frXK,,,,,,,2026-01-22 02:21:11,Finance
reboundcapital,https://substack.com/@reboundcapital,16000,,,,,,,,,,,,,2026-01-22 02:21:11,Finance
leshrub,https://substack.com/@leshrub,25000,,,,,,,,,,,,https://www.shrubstack.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
hypertechinvest,https://substack.com/@hypertechinvest,9000,https://x.com/HyperTechInvest,,,,,,,,,,,https://hypertechinvest.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
tmtbreakout,https://substack.com/@tmtbreakout,11000,https://twitter.com/heartbreakout,,,,,,,,,,,https://www.tmtbreakout.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
accreditedinvestorinsights,https://substack.com/@accreditedinvestorinsights,12000,https://twitter.com/AccreditedLP,,,,,,,,,,,https://www.accreditedinsight.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
lordfed,https://substack.com/@lordfed,20000,,,,,,,,,,,,https://www.lordfed.co.uk/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
jessecolombo,https://substack.com/@jessecolombo,20000,https://twitter.com/thebubblebubble,,,,,,,,,,,,2026-01-22 02:21:11,Finance
macroanchor,https://substack.com/@macroanchor,1300,,,,https://www.linkedin.com/in/andre-chelhot-cfa-0b36a31/,,,,,,,,,2026-01-22 02:21:11,Finance
josephpolitano,https://substack.com/@josephpolitano,78000,https://twitter.com/JosephPolitano,,,,,,,,,,,https://www.apricitas.io/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
stevezissouu,https://substack.com/@stevezissouu,35000,,,,,,,,,,,,https://www.themeridianreport.com/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
ywrworld,https://substack.com/@ywrworld,7700,https://twitter.com/erik_ywr,,,,,,,,,,,https://www.ywr.world/?utm_campaign=profile_chips,2026-01-22 02:21:11,Finance
elyonkidelosmercados,https://substack.com/@elyonkidelosmercados,12000,,https://instagram.com/elyonkidelosmercados,,,,https://youtube.com/@www.youtube.com/@Elyonkidelosmercados,,,,,,,2026-01-22 02:21:11,Finance
